ti_id;titel;jaar;druk;ppn_o;bibliotheek;categorie;_jaar;pers_id;voornaam;voorvoegsel;achternaam;jaar_geboren;jaar_overlijden;geb_datum;overl_datum;geb_plaats;overl_plaats;geb_plaats_code;geb_land_code;overl_plaats_code;overl_land_code;vrouw;url;text_url;maand;genre
albe003orga01;De organist van den dom;1848;1ste druk;;;1;1848;albe003;J.A.;;Alberdingk Thijm;1820;1889;13-aug;17-mrt;Amsterdam;Amsterdam;amste001;;amste001;;0;https://dbnl.org/tekst/albe003orga01_01;https://dbnl.org/nieuws/text.php?id=albe003orga01;;proza
albe003voor01;Het voorgeborchte;1853;1ste druk;412653982;denha004koni01;1;1853;albe003;J.A.;;Alberdingk Thijm;1820;1889;13-aug;17-mrt;Amsterdam;Amsterdam;amste001;;amste001;;0;https://dbnl.org/tekst/albe003voor01_01;albe003voor01_01;2017_07   ;poezie
_eer010eers01;Eerste lees-boekje;19de eeuw;1ste druk;;;1;1800;_eer010;anoniem;;Eerste lees-boekje;;;;;;;;;;;0;https://dbnl.org/tekst/_eer010eers01_01;https://dbnl.org/nieuws/text.php?id=_eer010eers01;;sec - taalkunde
merw020onsm02;Ons moedertaal;?;3de druk;39682983X;potch001nort01;3;0;kemp095;Willem;;Kempen;1909;1986;03-jul;;Prieska;;;zuida01;;;0;https://dbnl.org/tekst/merw020onsm02_01;https://dbnl.org/nieuws/text.php?id=merw020onsm02;;sec - taalkunde
_kle013kley01;Kleyne historie van den veldtoversten Valuas, opbouwer ende eersten Heere van Venlo;1754;1ste druk;393209784;denha004koni01;1;1754;_kle013;anoniem;;Kleyne historie van den veldtoversten Valuas, opbouwer ende eersten Heere van Venlo;;;;;;;;;;;0;https://dbnl.org/tekst/_kle013kley01_01;_kle013kley01_01;2015_01   ;proza
huys074kort01;Kort begryp des levens ende der deughden vande weerdighe Joanna van Randenraedt;1690;1ste druk;409031933;antwe001univ01;1;1690;huys074;Daniel;;Huysmans;1643;1704;;;Antwerpen;Mechelen;antwe001;;meche001;;0;https://dbnl.org/tekst/huys074kort01_01;huys074kort01_01;2016_12   ;non-fictie
_his017hist01;Die historie vanden vromen ridder parijs ende van die schone vienna des dolphijns dochtere;1487;1ste druk;;parij001bibl02;1;1487;_his017;anoniem;;Die historie vanden vromen ridder parijs ende van die schone vienna des dolphijns dochter;;;;;;;;;;;0;https://dbnl.org/tekst/_his017hist01_01;_his017hist01_01;2020_04   ;proza
jas_005stra01;Stradavits reyse ter walvis-vangst;1779;1ste druk;;antwe001muse01;1;1779;jas_005;;;J.A.S.;?(18de eeuw);;;;;;;;;;0;https://dbnl.org/tekst/jas_005stra01_01;jas_005stra01_01;2018_03   ;poezie
jas_005lykz01;Lyk-zang, ter gedagtenisse van den aflyvigen méde-borger Joannes Henricus Matthey;1796;1ste druk;;bruss002koni01;1;1796;jas_005;;;J.A.S.;?(18de eeuw);;;;;;;;;;0;https://dbnl.org/tekst/jas_005lykz01_01;jas_005lykz01_01;2018_04   ;poezie
_cor010cort01;Een cort verhael, hoe ende in wat maniere die gommarissen van Hollant, hemel en eerde willen innemen met eenen slach;1619;1ste druk;;denha004koni01;1;1619;_cor010;anoniem;;Een cort verhael, hoe ende in wat maniere die gommarissen van Hollant, hemel en eerde willen innemen met eenen slach;;;;;;;;;;;0;https://dbnl.org/tekst/_cor010cort01_01;_cor010cort01_01;2018_03   ;poezie
_rot006rott01;Rotterdamsche moort, begaen door den dijckgraef Duyn Claessen op de ghevanckenisse des eerw. Ende godtsalighen Symon Lucas Bysterus op de kermisse des dyngsdaechs, den 24 augusti, anno 1621;1621;1ste druk;;amste001univ01;1;1621;_rot006;anoniem;;Rotterdamsche moort, begaen door den dijckgraef Duyn Claessen;;;;;;;;;;;0;https://dbnl.org/tekst/_rot006rott01_01;_rot006rott01_01;2018_05   ;non-fictie
_bri005brie01;Brief, van een Amsterdamsch heer, aan een heer te Rotterdam;1775;1ste druk;;denha004koni01;1;1775;_bri005;anoniem;;Brief, van een Amsterdamsch heer, aan een heer te Rotterdam;;;;;;;;;;;0;https://dbnl.org/tekst/_bri005brie01_01;_bri005brie01_01;2018_06   ;non-fictie
_net002nett01;Nette afbeelding der overstrooming buiten de Haarlemmer-Poort van Amsterdam langs den Spaarendamschen Dyk, en der Waterlandsche dorpen in 't verschiet;1775;1ste druk;;amste001stad01;1;1775;_net002;anoniem;;Nette afbeelding der overstrooming buiten de Haarlemmer-Poort van Amsterdam langs den Spaarendamschen Dyk, en der Waterlandsche dorpen in 't verschiet;;;;;;;;;;;0;https://dbnl.org/tekst/_net002nett01_01;_net002nett01_01;2018_11   ;poezie
_zee008zeem02;Het zeemans-leven, inhoudende hoe men zich aan boord moet gedragen in de storm, de schafting en het gevecht;ca. 1825;5de druk;;denha004koni01;3;1825;_zee008;anoniem;;Zeemans-leven, inhoudende hoe men zich aan boord moet gedragen in de storm, de schafting en het gevecht, Het;;;;;;;;;;;0;https://dbnl.org/tekst/_zee008zeem02_01;_zee008zeem02_01;2018_12   ;poezie
post117afri01;Ons Afrikaanse A.B.C. boek;;1ste druk;394987055;potch001nort01;1;0;post117;Hilda;;Postma;1895;1993;07-sep;01-aug;Burgersdorp;Johannesburg;;zuida01;;zuida01;1;https://dbnl.org/tekst/post117afri01_01;https://dbnl.org/nieuws/text.php?id=post117afri01;;sec - taalkunde
dros028scho01;Schoonhoofs lust-prieelken;1624;1ste druk;;leide001univ01;1;1624;dros028;A.E.;;Drost;?(16de eeuw);;;;;;;;;;0;https://dbnl.org/tekst/dros028scho01_01;dros028scho01_01;2019_10   ;poezie
putm012putm01;Putmans manuael, dat is een kleyn pest-boecxken seer dienstelijck alle menschen;1663;1ste druk;394973364;gent_001univ01;1;1663;putm012;Eduard;;Putman;?(17de eeuw);;;;;;;;;;0;https://dbnl.org/tekst/putm012putm01_01;putm012putm01_01;2014_03   ;non-fictie
putm012putm01;Putmans manuael, dat is een kleyn pest-boecxken seer dienstelijck alle menschen;1663;1ste druk;394973364;gent_001univ01;1;1663;vrol014;Abraham Lenertsz;;Vrolingh;?(17de eeuw);;;;;;;;;;0;https://dbnl.org/tekst/putm012putm01_01;putm012putm01_01;2014_03   ;non-fictie
esse040anti01;Antirevolutionaire catechismus, ook voor het volk achter de kiezers;1874;1ste druk;393542440;leide001dbnl01;1;1874;esse040;Isaac;;Esser;1818;1885;03-mei;11-okt;Haarlem;;haarl001;;;;0;https://dbnl.org/tekst/esse040anti01_01;https://dbnl.org/nieuws/text.php?id=esse040anti01;;non-fictie
_ber007berl01;Berliner Liederhandschrift vom Jahre 1568;1568;handschrift;399541837;berli004staa01;1;1568;_ber007;anoniem;;Berliner Liederhandschrift vom Jahre 1568;;;;;;;;;;;0;https://dbnl.org/tekst/_ber007berl01_01;_ber007berl01_01;2015_03   ;poezie
merw020onsm02;Ons moedertaal;?;3de druk;39682983X;potch001nort01;3;0;merw020;C.P.;van der;Merwe;1905;1969;21-dec;15-jun;;;;;;;0;https://dbnl.org/tekst/merw020onsm02_01;https://dbnl.org/nieuws/text.php?id=merw020onsm02;;sec - taalkunde
merw020onsm02;Ons moedertaal;?;3de druk;39682983X;potch001nort01;3;0;meye080;P.S.;;Meyer;?(20ste eeuw);;;;;;;;;;0;https://dbnl.org/tekst/merw020onsm02_01;https://dbnl.org/nieuws/text.php?id=merw020onsm02;;sec - taalkunde
dros028scho01;Schoonhoofs lust-prieelken;1624;1ste druk;;leide001univ01;1;1624;wyds001;I.C.;;Wydstraet;?(16de eeuw);;;;;;;;;;0;https://dbnl.org/tekst/dros028scho01_01;dros028scho01_01;2019_10   ;poezie
hill064woor02;Woordenboekje om het Engelsch te leeren spreken;[1865];2de druk;;amste001univ01;3;1865;hill064;A.J.;;Hillebrands;?(19de eeuw);;;;;;;;;;0;https://dbnl.org/tekst/hill064woor02_01;hill064woor02_01;2020_07   ;sec - taalkunde
_kle014klei02;De kleine Russische taalmeester. Een nood- en hulpboekje voor Hollanders, die zich met deze taal eenigzins willen bekend maken;1814;2de druk;;amste001univ01;3;1814;_kle014;anoniem;;De kleine Russische taalmeester;;;;;;;;;;;0;https://dbnl.org/tekst/_kle014klei02_01;_kle014klei02_01;2021_02   ;sec - letterkunde
kirc010holl01;Holländisch-deutsches Handwörterbuch besonders für Unstudirte;1810;1ste druk;;gorli001ober01;1;1810;kirc010;J.G.A.;;Kirchhoff;?(18de eeuw);;;;;;;;;;0;https://dbnl.org/tekst/kirc010holl01_01;kirc010holl01_01;2021_02   ;sec - taalkunde
daen016laat02;De laatste novitie van Afflighem. Deel 1;1876;1ste druk;;antwe001erfg01;1;1876;daen016;Pieter;;Daens;1842;1918;10-jun;26-mrt;Aalst;Aalst;aalst003;;aalst003;;0;https://dbnl.org/tekst/daen016laat02_01;daen016laat02_01;2022_03   ;proza
daen016laat03;De laatste novitie van Afflighem. Deel 2;1876;1ste druk;;antwe001erfg01;1;1876;daen016;Pieter;;Daens;1842;1918;10-jun;26-mrt;Aalst;Aalst;aalst003;;aalst003;;0;https://dbnl.org/tekst/daen016laat03_01;daen016laat03_01;2022_03   ;proza
_ars002arsm01;Ars moriendi;1488;1ste druk;393589560;gent_001univ01;1;1488;_ars002;anoniem;;Ars moriendi;;;;;;;;;;;0;https://dbnl.org/tekst/_ars002arsm01_01;_ars002arsm01_01;2015_03   ;proza
leeu091eede01;De eed en de moderne staat;1881;1ste druk;393542491;leide001dbnl01;1;1881;leeu091;E.H.;van;Leeuwen;1833;1913;;;;;;;;;0;https://dbnl.org/tekst/leeu091eede01_01;https://dbnl.org/nieuws/text.php?id=leeu091eede01;;non-fictie
anth001uith01;Uit het hart!;1874;1ste druk;393339920;leide001univ01;1;1874;anth001;Gentil;;Antheunis;1840;1907;09-sep;05-aug;Oudenaarde;Elsene;ouden010;;elsen002;;0;https://dbnl.org/tekst/anth001uith01_01;anth001uith01_01;2003_07   ;jeugdliteratuur
anto001ystr01;De Ystroom;1671;1ste druk;398528535;denha004koni01;1;1671;anto001;Joannis;;Antonides van der Goes;1647;1684;03-mei;18-sep;Goes;Rotterdam;goes_001;;rotte002;;0;https://dbnl.org/tekst/anto001ystr01_01;anto001ystr01_01;2015_06   ;poezie
aren001kroo01;De krooninge van haare Majesteiten Wilhem Hendrik en Maria Stuart;1689;1ste druk;393474518;amste001thea01;1;1689;aren001;Thomas;;Arents;1652;1701;06-jun;;Amsterdam;Amsterdam;amste001;;amste001;;0;https://dbnl.org/tekst/aren001kroo01_01;aren001kroo01_01;2011_10   ;drama
_kro001kron01;Kronyk van Vlaenderen;15de eeuw;handschrift;;;1;1400;_kro001;anoniem;;Kronyk van Vlaenderen;;;;;;;;;;;0;https://dbnl.org/tekst/_kro001kron01_01;https://dbnl.org/nieuws/text.php?id=_kro001kron01;;non-fictie
_glo002glos01;Glossarium Bernense;13de eeuw;handschrift;;;1;1200;_glo002;anoniem;;Glossarium Bernense;;;;;;;;;;;0;https://dbnl.org/tekst/_glo002glos01_01;https://dbnl.org/nieuws/text.php?id=_glo002glos01;;sec - taalkunde
have059onsa01;Ons aquarium;?;2de druk;396597890;leide001dbnl01;3;0;have059;August;;Havermans;?;;;;;;;;;;0;https://dbnl.org/tekst/have059onsa01_01;https://dbnl.org/nieuws/text.php?id=have059onsa01;;non-fictie
came014belg01;Moderne handboeken der Aardrijkskunde. Deel 3;?;1ste druk;397089341;leide001dbnl01;1;0;core008;Victor;;Coremans;?(19de eeuw);;;;;;;;;;0;https://dbnl.org/tekst/came014belg01_01;https://dbnl.org/nieuws/text.php?id=came014belg01;;non-fictie
_wet004wetv01;Wet van het Historisch Genootschap;;1ste druk;;;1;0;_wet004;;;Wet van het Historisch Genootschap;;;;;;;;;;;0;https://dbnl.org/tekst/_wet004wetv01_01;https://dbnl.org/nieuws/text.php?id=_wet004wetv01;;non-fictie
_kat003kato02;Katalogus der boekerij van het Historisch Genootschap;1872;3de druk;393590445;leide001dbnl01;3;1872;_kat003;anoniem;;Katalogus der boekerij van het Historisch Genootschap;;;;;;;;;;;0;https://dbnl.org/tekst/_kat003kato02_01;https://dbnl.org/nieuws/text.php?id=_kat003kato02;;non-fictie
func003zien01;Een ziende blind en een blinde ziend geworden;1877;1ste druk;393535835;leide001dbnl01;1;1877;func003;O.;;Funcke;1836;1910;;;;;;;;;0;https://dbnl.org/tekst/func003zien01_01;https://dbnl.org/nieuws/text.php?id=func003zien01;;non-fictie
_her005hern02;Het Hernhutsche Nachtegaaltje, In Eene Vrolyke Luim;1764;1ste druk;;0;3;1764;_her005;anoniem;;Hernhutsche nachtegaaltje in eene vrolyke luim, Het;;;;;;;;;;;0;https://dbnl.org/tekst/_her005hern02_01;https://dbnl.org/nieuws/text.php?id=_her005hern02;;poezie
_nie165nieu01;Nieuwe komische alphabetische volkszangen van A tot Z;1837;1ste druk;;gent_001univ01;1;1837;_nie165;anoniem;;Nieuwe komische alphabetische volkszangen van A tot Z;;;;;;;;;;;0;https://dbnl.org/tekst/_nie165nieu01_01;_nie165nieu01_01;2011_11   ;poezie
_ann003annu01;Annuaire Statistique de la Belgique;1871-;1ste druk;393826929;;1;1871;_ann003;;;[tijdschrift] Annuaire Statistique de la Belgique et du Congo Belge;;;;;;;;;;;0;https://dbnl.org/tekst/_ann003annu01_01;https://dbnl.org/nieuws/text.php?id=_ann003annu01;;non-fictie
derc002agte01;Agter-hofje, in zich bevattende uytgesogte Stigtelyke en Zielroerende Gesangen;1732;1ste druk;394960653;utrec001univ01;1;1732;derc002;Alle;;Dercks;1670;1733;;;;;;;;;0;https://dbnl.org/tekst/derc002agte01_01;derc002agte01_01;2013_03   ;poezie
derc002lust01;Lusthof des gemoets;1732;1ste druk;394960653;utrec001univ01;1;1732;derc002;Alle;;Dercks;1670;1733;;;;;;;;;0;https://dbnl.org/tekst/derc002lust01_01;derc002lust01_01;2012_11   ;poezie
_zin006zing01;Het zingende nachtegaaltje, fluitende verscheidene vrolijke en vermakelijke liederen;ca. 1860;1ste druk;394973747;amste001meer01;1;1860;_zin006;anoniem;;Zingende nachtegaaltje, fluitende verscheidene vrolijke en vermakelijke liederen, Het;;;;;;;;;;;0;https://dbnl.org/tekst/_zin006zing01_01;_zin006zing01_01;2011_09   ;poezie
_hoo004hoor01;'t Hoorns vermaeck'lijck treck-schuytje;1663;1ste druk;394965906;leide001univ01;1;1663;_hoo004;anoniem;;Hoorns Vermaeklijck treck-schuytje, 't;;;;;;;;;;;0;https://dbnl.org/tekst/_hoo004hoor01_01;_hoo004hoor01_01;2012_12   ;poezie
_ver051verm01;De vermaarde Abcouder paarde-markt;1777;1ste druk;;;1;1777;_ver051;anoniem;;Vermaarde Abcouder paarde-markt, De;;;;;;;;;;;0;https://dbnl.org/tekst/_ver051verm01_01;https://dbnl.org/nieuws/text.php?id=_ver051verm01;;poezie
_ams011amst01;Amsterdamse spin-huys, ofte lust-hof der adelijcke jufferen;1680;1ste druk;39333886X;leide001univ01;1;1680;_ams011;anoniem;;Amsterdamse spin-huys, ofte lust-hof der adelijcke jufferen;;;;;;;;;;;0;https://dbnl.org/tekst/_ams011amst01_01;https://dbnl.org/nieuws/text.php?id=_ams011amst01;;poezie
_ora002oran01;Het Oranje vreugde-maal;1747;1ste druk;393591131;leide001univ01;1;1747;_ora002;anoniem;;Oranje vreugde-maal, Het;;;;;;;;;;;0;https://dbnl.org/tekst/_ora002oran01_01;_ora002oran01_01;2013_02   ;poezie
_mar006mars01;De mars-drager, of nieuwe tover-lantaren;1754;?;393339289;leide001univ01;3;1754;_mar006;anoniem;;Mars-drager, of nieuwe tover-lantaren, De;;;;;;;;;;;0;https://dbnl.org/tekst/_mar006mars01_01;_mar006mars01_01;2012_12   ;poezie
_nie177nieu01;'t Nieuw groot Hoorns lied-boekje, bestaande in veel stigtige en vermakelyke bruylofts liedekens;1728;1ste druk;39496781X;amste001meer01;1;1728;_nie177;anoniem;;Nieuw groot Hoorns lied-boekje, bestaande in veel stigtige en vermakelyke bruylofts liedekens, 't;;;;;;;;;;;0;https://dbnl.org/tekst/_nie177nieu01_01;_nie177nieu01_01;2012_09   ;poezie
krey002reyz01;Reyze van Iacop Kreynck un Deryck Vogel van Zutphen toe Ierusalem na den heylighen Grave Christi Anno MCCCCLXXIX;ca.1479;handschrift;;;1;1479;voge070;Deryck;;Vogel;?(15de eeuw);;;;Zutphen;;zutph001;;;;0;https://dbnl.org/tekst/krey002reyz01_01;https://dbnl.org/nieuws/text.php?id=krey002reyz01;;non-fictie
gilb007lief01;De liefde van Diana en Endimion;1669;1ste druk;393486559;amste001thea01;1;1669;gilb007;Gabriel;;Gilbert;ca. 1620;1680;;;;;;;;;0;https://dbnl.org/tekst/gilb007lief01_01;gilb007lief01_01;2011_11   ;drama
_lie043lied01;Liedboek van Kathryn van Hatzfeldt;1530-1540;handschrift;400639688;berli004staa01;1;1530;_lie043;anoniem;;Liedboek van Kathryn van Hatzfeldt;;;;;;;;;;;0;https://dbnl.org/tekst/_lie043lied01_01;_lie043lied01_01;2015_03   ;poezie
_sch044scho01;Een schone ende ghenoechelijcke historie van Ioncker Ian;ca. 1590;1ste druk;400647044;gotti001staa01;1;1590;_sch044;anoniem;;schone ende ghenoechelijcke historie van ioncker Ian, Een;;;;;;;;;;;0;https://dbnl.org/tekst/_sch044scho01_01;_sch044scho01_01;2015_01   ;proza
amor002nage02;Nagelaten leerredenen;1857;4de druk;394961714;leide001dbnl01;3;1857;amor002;Abraham;des;Amorie van der Hoeven jr.;1821;1848;15-feb;20-mrt;Rotterdam;Utrecht;rotte002;;utrec001;;0;https://dbnl.org/tekst/amor002nage02_01;https://dbnl.org/nieuws/text.php?id=amor002nage02;;non-fictie
_nie143nieu01;Een nieuw lied, van eene zonderlinge en treurige, maar tevens waare gebeurtenis, onlangs buiten Berlyn voorgevallen;ca. 1810;1ste druk;;denha004koni01;1;1810;_nie143;anoniem;;Nieuw lied, van eene zonderlinge en treurige, maar tevens waare gebeurtenis, onlangs buiten Berlyn voorgevallen, Een;;;;;;;;;;;0;https://dbnl.org/tekst/_nie143nieu01_01;_nie143nieu01_01;2011_10   ;poezie
_bec001becl02;Beclach van Joncheer Jan van Hembyse;ca. 1579;handschrift;;;1;1579;_bec001;anoniem;;Het beclach van Joncheer Jan van Hembyse;;;;;;;;;;;0;https://dbnl.org/tekst/_bec001becl02_01;https://dbnl.org/nieuws/text.php?id=_bec001becl02;;poezie
_gew001gewo01;Gewoonten, vryheden en privilegien der stad Sint-Truyen (XIVe eeuw);1846?;1ste druk;393339106;leide001univ01;1;1846;_gew001;anoniem;;Gewoonten, vryheden en privilegien der stad Sint-Truyen;;;;;;;;;;;0;https://dbnl.org/tekst/_gew001gewo01_01;_gew001gewo01_01;2009_07   ;non-fictie
_asp001aspe01;Van aspecten ende ghewoenten der manen;ca. 1475-1500;;;;1;1475;_asp001;anoniem;;Van aspecten ende ghewoenten der manen;;;;;;;;;;;0;https://dbnl.org/tekst/_asp001aspe01_01;https://dbnl.org/nieuws/text.php?id=_asp001aspe01;;non-fictie
plas016wees02;Wees voornaam!;?;2de druk;394970861;leide001dbnl01;3;0;plas016;R.;;Plasman;1904;1985;01-aug;;Oostkamp;Brugge;oostk002;;brugg001;;0;https://dbnl.org/tekst/plas016wees02_01;https://dbnl.org/nieuws/text.php?id=plas016wees02;;non-fictie
_nut011nutt01;Nuttige uitvindingen ten dienste van handel en nijverheid verzameld en beschreven door A.-J. W.;?;1ste druk;39603585X;leide001dbnl01;1;0;_nut011;anoniem;;Nuttige uitvindingen ten dienste van handel en nijverheid verzameld en beschreven door A.-J. W.;;;;;;;;;;;0;https://dbnl.org/tekst/_nut011nutt01_01;https://dbnl.org/nieuws/text.php?id=_nut011nutt01;;non-fictie
came014belg01;Moderne handboeken der Aardrijkskunde. Deel 3;?;1ste druk;397089341;leide001dbnl01;1;0;came014;Frans;;Camerlinckx;?(19de eeuw);;;;;;;;;;0;https://dbnl.org/tekst/came014belg01_01;https://dbnl.org/nieuws/text.php?id=came014belg01;;non-fictie
_reg005regi01;Register op de onderwerpen behandeld in de kronijk, berichten en den codex diplomaticus, uitgegeven door het Historisch Genootschap;1877;1ste druk;394961080;leide001dbnl01;1;1877;_reg005;anoniem;;Register op de onderwerpen behandeld in de kronijk, berichten en den codex diplomaticus, uitgegeven door het Historisch Genootschap;;;;;;;;;;;0;https://dbnl.org/tekst/_reg005regi01_01;https://dbnl.org/nieuws/text.php?id=_reg005regi01;;non-fictie
prie014lied01;Liederijk de Buck;1826;1ste druk;;denha004koni01;1;1826;prie014;Pierre Albert;;Priem;1773;1829;07-mrt;09-aug;Hooglede;Brugge;hoogl002;;brugg001;;0;https://dbnl.org/tekst/prie014lied01_01;prie014lied01_01;2018_07   ;poezie
mull066naar01;De naarstigheid der kinderen beloond, in aangenaame en leerzaame verhaalen en gesprekken;1804;;393168530;haarl001stad01;1;1804;mull066;Cornelis;;Müller;?(18de eeuw);;;;;;;;;;0;https://dbnl.org/tekst/mull066naar01_01;https://dbnl.org/nieuws/text.php?id=mull066naar01;;jeugdliteratuur
jong207hand01;Handwoordenboek der natuurkundige wetenschappen;1869;1ste druk;393533417;leide001dbnl01;1;1869;jong207;Corstiaan;de;Jong;?(19de eeuw);;;;;;;;;;0;https://dbnl.org/tekst/jong207hand01_01;https://dbnl.org/nieuws/text.php?id=jong207hand01;;non-fictie
_twe008twee01;Twee nieuwe vermaakelijke liederen. Om te zingen met een oude Roomse star;ca. 1703;1ste druk;394971590;utrec001univ01;1;1703;_twe008;anoniem;;Twee nieuwe vermaakelijke liederen. Om te zingen met een oude Roomse star;;;;;;;;;;;0;https://dbnl.org/tekst/_twe008twee01_01;_twe008twee01_01;2011_09   ;poezie
_bel011belg01;Belgische bibliographie;1875-1997;1ste druk;39400521X;;1;1875;_bel011;;;"[tijdschrift] Belgische Bibliographie; Bibliographie de Belgique";;;;;;;;;;;0;https://dbnl.org/tekst/_bel011belg01_01;https://dbnl.org/nieuws/text.php?id=_bel011belg01;;non-fictie
maha002musi00;Musikaels tydverdryf (2 delen);1751-1752;1ste druk;;;1;1751;maha002;Antoine;;Mahaut;ca. 1720;ca. 1785;;;;;;;;;0;https://dbnl.org/tekst/maha002musi00_01;https://dbnl.org/nieuws/text.php?id=maha002musi00;;poezie
_ver048verz01;Verzameling van 46 differente gezelschaps-liederen. Deel 2;1838;1ste druk;394974468;amste001meer01;1;1838;_ver048;anoniem;;Verzameling van 46 differente gezelschaps-liederen. Deel 2;;;;;;;;;;;0;https://dbnl.org/tekst/_ver048verz01_01;_ver048verz01_01;2011_09   ;poezie
muyl010jeug01;Jeugd en leven;?;1ste druk;39693594X;leide001dbnl01;1;0;muyl010;Walter;;Muyldermans;?(20ste eeuw);;;;;;;;;;0;https://dbnl.org/tekst/muyl010jeug01_01;https://dbnl.org/nieuws/text.php?id=muyl010jeug01;;poezie
_gro018groo02;De groote nieuwe Hollandsche boots-gezel, ofte Bataviers helden-stuk, zynde een groot deel vermeerderd en dat met de vermakelykste melodye en min-gezangen;na 1750;?;394975685;denha004koni01;3;1750;_gro018;anoniem;;Groote nieuwe Hollandsche boots-gezel;;;;;;;;;;;0;https://dbnl.org/tekst/_gro018groo02_01;_gro018groo02_01;2013_07   ;poezie
_twe009twee02;"Het tweede deel van de Amsteldamsche schouwburg; of de nieuwe bey-korf";1769;3de druk;394966570;leide001univ01;3;1769;_twe009;anoniem;;"Tweede deel van de Amsteldamsche schouwburg; of de nieuwe bey-korf";;;;;;;;;;;0;https://dbnl.org/tekst/_twe009twee02_01;_twe009twee02_01;2013_05   ;poezie
_oud011oudt03;Het oudt Haerlems liedt-boeck, inhoudende vele historiale ende amoureuse liedekens;1680;16de, vermeerderde en verbeterde druk;396049230;londe002brit02;3;1680;_oud011;anoniem;;Oudt Haerlems liede-boek, Het;;;;;;;;;;;0;https://dbnl.org/tekst/_oud011oudt03_01;_oud011oudt03_01;2014_01   ;poezie
_kwe002kwee02;De kweelende godin, of de zingende leyster;1750;5de druk;394975677;gent_001univ01;3;1750;_kwe002;anoniem;;Kweelende godin, of de zingende leyster, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kwe002kwee02_01;_kwe002kwee02_01;2012_09   ;poezie
_red004rede01;Den Redenrijke constliefhebbers stichtelicke recreatie;1599;1ste druk;393210448;denha004koni01;1;1599;_red004;anoniem;;Redenrijker constliefhebbers stichtelicke recreatie, Der;;;;;;;;;;;0;https://dbnl.org/tekst/_red004rede01_01;_red004rede01_01;2012_09   ;poezie
_gek003gekr02;Gekroond Batavia;1767;4de druk;400401797;gent_001univ01;3;1767;_gek003;anoniem;;Gekroond Batavia;;;;;;;;;;;0;https://dbnl.org/tekst/_gek003gekr02_01;_gek003gekr02_01;2013_02   ;poezie
